timestamp
1917-04-30T11:30:00
1918-05-11T09:33:00
1919-05-3T14:33:00
1920-05-11T10:46:00
1921-05-11T06:42:00
1922-05-12T13:20:00
1923-05-9T02:00:00
1924-05-11T15:10:00
1925-05-7T18:32:00
1926-04-26T16:03:00
1927-05-13T05:42:00
1928-05-6T16:25:00
1929-05-5T15:41:00
1930-05-8T19:03:00
1931-05-10T09:23:00
1932-05-1T10:15:00
1933-05-8T19:30:00
1934-04-30T14:07:00
1935-05-15T13:32:00
1936-04-30T12:58:00
1937-05-12T20:04:00
1938-05-6T20:14:00
1939-04-29T13:26:00
1940-04-20T15:27:00
1941-05-3T01:50:00
1942-04-30T13:28:00
1943-04-28T19:22:00
1944-05-4T14:08:00
1945-05-16T09:41:00
1946-05-5T16:40:00
1947-05-3T17:53:00
1948-05-13T11:13:00
1949-05-14T12:39:00
1950-05-6T16:14:00
1951-04-30T17:54:00
1952-05-12T17:04:00
1953-04-29T15:54:00
1954-05-6T18:01:00
1955-05-9T14:13:00
1956-05-1T23:24:00
1957-05-5T09:30:00
1958-04-29T14:56:00
1959-05-8T11:26:00
1960-05-2T19:12:00
1961-05-5T11:31:00
1962-05-12T23:23:00
1963-05-5T18:25:00
1964-05-20T11:41:00
1965-05-7T19:01:00
1966-05-8T12:11:00
1967-05-4T11:55:00
1968-05-8T09:26:00
1969-04-28T12:28:00
1970-05-4T10:37:00
1971-05-8T21:31:00
1972-05-10T11:56:00
1973-05-4T11:59:00
1974-05-6T15:44:00
1975-05-10T13:49:00
1976-05-2T10:51:00
1977-05-6T12:46:00
1978-04-30T15:18:00
1979-04-30T18:16:00
1980-04-29T13:16:00
1981-04-30T18:44:00
1982-05-10T17:36:00
1983-04-29T18:37:00
1984-05-9T15:33:00
1985-05-11T14:36:00
1986-05-8T22:50:00
1987-05-5T15:11:00
1988-04-27T09:15:00
1989-05-1T20:14:00
1990-04-24T17:19:00
1991-05-1T12:04:00
1992-05-14T06:26:00
1993-04-23T13:01:00
1994-04-29T23:01:00
1995-04-26T13:22:00
1996-05-5T12:32:00
1997-04-30T10:28:00
1998-04-20T16:54:00
1999-04-29T21:47:00
2000-05-1T10:47:00
2001-05-8T13:00:00
2002-05-7T21:27:00
2003-04-29T18:22:00
2004-04-24T14:16:00
2005-04-28T12:01:00
2006-05-2T17:29:00
2007-04-27T15:47:00
2008-05-6T22:53:00
2009-05-1T20:41:00
2010-04-29T09:06:00
2011-05-4T16:24:00
2012-04-23T19:39:00
2013-05-20T14:41:00
2014-04-25T15:48:00
2015-04-24T14:25:00
2016-04-23T15:39:00
2017-05-1T12:00:00
2018-05-1T13:18:00
2019-04-14T00:21:00
2020-04-27T12:56:00
2021-04-30T12:50:00
2022-05-2T18:47:00
2023-05-8T16:01:00
